ticket_id,customer_id,complaint_category,complaint_date,severity
TICKET008690,CUST017378,Unauthorized Transaction,2025-03-03,8
TICKET008691,CUST028826,Mobile App Issues,2024-05-13,0
TICKET008692,CUST073942,Account Locked,2024-10-05,1
TICKET008693,CUST020563,Account Locked,2024-11-30,5
TICKET008694,CUST007058,Incorrect Charges,2024-10-21,1
TICKET008695,CUST014503,Delayed Refund,2024-09-24,7
TICKET008696,CUST040664,KYC Verification Delay,2024-10-08,5
TICKET008697,CUST051324,Card Not Working,2025-03-13,1
TICKET008698,CUST025941,KYC Verification Delay,2024-12-28,5
TICKET008699,CUST075175,Unauthorized Transaction,2024-11-30,5
TICKET008700,CUST008755,Unauthorized Transaction,2024-05-14,3
TICKET008701,CUST005394,Mobile App Issues,2024-12-11,0
TICKET008702,CUST086364,Mobile App Issues,2024-07-07,0
TICKET008703,CUST047210,Unauthorized Transaction,2025-02-17,8
TICKET008704,CUST002334,Loan Application Rejected,2024-10-04,10
TICKET008705,CUST071128,Loan Application Rejected,2024-08-23,4
TICKET008706,CUST027747,Unauthorized Transaction,2024-06-14,6
TICKET008707,CUST065064,KYC Verification Delay,2024-05-21,0
TICKET008708,CUST055459,Unauthorized Transaction,2025-01-25,8
TICKET008709,CUST075373,Poor Customer Service,2025-02-26,3
TICKET008710,CUST065833,Unauthorized Transaction,2025-05-08,8
TICKET008711,CUST026469,KYC Verification Delay,2025-01-24,10
TICKET008712,CUST027915,Account Locked,2025-02-26,3
TICKET008713,CUST067587,ATM Withdrawal Failed,2024-09-24,0
TICKET008714,CUST050047,Incorrect Charges,2025-04-15,9
TICKET008715,CUST004255,Account Locked,2024-07-22,7
TICKET008716,CUST052598,Poor Customer Service,2024-09-16,1
TICKET008717,CUST068231,Poor Customer Service,2024-11-26,5
TICKET008718,CUST046439,ATM Withdrawal Failed,2024-11-01,7
TICKET008719,CUST093819,Poor Customer Service,2024-06-10,3
TICKET008720,CUST027896,Delayed Refund,2025-01-31,3
TICKET008721,CUST092013,Loan Application Rejected,2024-10-23,2
TICKET008722,CUST011130,Unauthorized Transaction,2025-03-03,2
TICKET008723,CUST080095,Poor Customer Service,2024-05-24,5
TICKET008724,CUST082338,Account Locked,2024-11-07,0
TICKET008725,CUST093453,Incorrect Charges,2024-08-09,7
TICKET008726,CUST099948,Delayed Refund,2025-04-12,8
TICKET008727,CUST018823,Card Not Working,2024-07-28,2
TICKET008728,CUST076562,Incorrect Charges,2024-09-19,7
TICKET008729,CUST053383,Incorrect Charges,2024-07-16,5
TICKET008730,CUST062284,ATM Withdrawal Failed,2024-08-22,8
TICKET008731,CUST023567,Delayed Refund,2025-05-08,0
TICKET008732,CUST078665,KYC Verification Delay,2024-12-27,5
TICKET008733,CUST037961,Mobile App Issues,2024-07-21,2
TICKET008734,CUST097345,Delayed Refund,2025-01-09,1
TICKET008735,CUST091055,Delayed Refund,2024-07-26,1
TICKET008736,CUST089234,Loan Application Rejected,2024-10-29,10
TICKET008737,CUST027321,Mobile App Issues,2024-11-13,0
TICKET008738,CUST025689,Account Locked,2025-04-11,6
TICKET008739,CUST050752,ATM Withdrawal Failed,2024-11-04,1
TICKET008740,CUST056199,Card Not Working,2025-04-27,2
TICKET008741,CUST057578,Loan Application Rejected,2024-10-19,2
TICKET008742,CUST028084,Delayed Refund,2025-03-15,6
TICKET008743,CUST007092,ATM Withdrawal Failed,2025-02-15,5
TICKET008744,CUST001507,Card Not Working,2025-04-17,3
TICKET008745,CUST019050,Mobile App Issues,2024-08-23,10
TICKET008746,CUST077557,Mobile App Issues,2024-09-17,8
TICKET008747,CUST017486,Account Locked,2025-04-20,6
TICKET008748,CUST035898,Incorrect Charges,2025-04-20,4
TICKET008749,CUST057861,Account Locked,2025-04-01,3
TICKET008750,CUST081791,KYC Verification Delay,2024-09-05,7
TICKET008751,CUST093986,ATM Withdrawal Failed,2024-12-26,0
TICKET008752,CUST031701,Delayed Refund,2024-07-17,5
TICKET008753,CUST065368,ATM Withdrawal Failed,2025-03-24,4
TICKET008754,CUST045466,Incorrect Charges,2025-02-23,6
TICKET008755,CUST029893,Delayed Refund,2025-04-08,6
TICKET008756,CUST010703,Account Locked,2024-12-22,2
TICKET008757,CUST051448,Poor Customer Service,2024-06-11,8
TICKET008758,CUST010876,Delayed Refund,2024-08-24,9
TICKET008759,CUST032703,Unauthorized Transaction,2024-10-14,3
TICKET008760,CUST059215,Mobile App Issues,2024-11-14,8
TICKET008761,CUST000736,Loan Application Rejected,2025-01-29,2
TICKET008762,CUST010127,Account Locked,2024-05-24,7
TICKET008763,CUST088052,Poor Customer Service,2024-07-28,0
TICKET008764,CUST009366,Mobile App Issues,2025-02-07,4
TICKET008765,CUST093755,Loan Application Rejected,2024-10-22,3
TICKET008766,CUST085499,Card Not Working,2024-08-17,8
TICKET008767,CUST071964,KYC Verification Delay,2024-07-26,10
TICKET008768,CUST032219,Poor Customer Service,2024-10-27,7
TICKET008769,CUST001347,KYC Verification Delay,2025-03-10,4
TICKET008770,CUST057335,Mobile App Issues,2025-05-09,6
TICKET008771,CUST033279,Poor Customer Service,2024-09-23,8
TICKET008772,CUST059970,Unauthorized Transaction,2024-06-13,0
TICKET008773,CUST017923,ATM Withdrawal Failed,2025-05-05,10
TICKET008774,CUST037658,Loan Application Rejected,2025-01-06,4
TICKET008775,CUST072947,Mobile App Issues,2024-05-20,2
TICKET008776,CUST068809,Incorrect Charges,2024-07-28,2
TICKET008777,CUST099513,Loan Application Rejected,2025-02-14,6
TICKET008778,CUST045462,Mobile App Issues,2024-11-21,0
TICKET008779,CUST074339,Mobile App Issues,2025-04-25,2
TICKET008780,CUST077299,Card Not Working,2024-05-20,6
TICKET008781,CUST006306,Card Not Working,2024-05-10,10
TICKET008782,CUST023296,Account Locked,2024-08-25,0
TICKET008783,CUST086872,Card Not Working,2024-07-26,5
TICKET008784,CUST033633,Mobile App Issues,2024-07-16,3
TICKET008785,CUST028850,Account Locked,2024-09-11,8
TICKET008786,CUST029239,Poor Customer Service,2024-11-13,1
TICKET008787,CUST099054,ATM Withdrawal Failed,2024-11-21,1
TICKET008788,CUST090692,Delayed Refund,2024-12-07,8
TICKET008789,CUST040663,Poor Customer Service,2024-12-21,8
TICKET008790,CUST093411,Delayed Refund,2024-10-10,9
TICKET008791,CUST071895,Mobile App Issues,2024-11-23,5
TICKET008792,CUST059934,KYC Verification Delay,2024-08-01,0
TICKET008793,CUST059165,Unauthorized Transaction,2024-07-28,2
TICKET008794,CUST001850,Mobile App Issues,2024-07-15,5
TICKET008795,CUST019382,ATM Withdrawal Failed,2025-03-27,4
TICKET008796,CUST005606,Poor Customer Service,2025-01-30,4
TICKET008797,CUST091050,Loan Application Rejected,2025-04-02,2
TICKET008798,CUST091670,Delayed Refund,2024-05-12,1
TICKET008799,CUST034965,Account Locked,2024-06-04,8
TICKET008800,CUST067383,Poor Customer Service,2025-03-22,10
TICKET008801,CUST053303,Incorrect Charges,2024-12-30,4
TICKET008802,CUST069257,KYC Verification Delay,2024-10-01,2
TICKET008803,CUST003253,Loan Application Rejected,2024-05-25,10
TICKET008804,CUST053133,Card Not Working,2024-12-31,1
TICKET008805,CUST046346,Delayed Refund,2024-11-06,10
TICKET008806,CUST056716,Card Not Working,2025-01-19,5
TICKET008807,CUST031901,Delayed Refund,2024-10-12,10
TICKET008808,CUST087897,Loan Application Rejected,2025-04-04,1
TICKET008809,CUST082705,Delayed Refund,2025-02-22,7
TICKET008810,CUST090250,Card Not Working,2024-09-24,1
TICKET008811,CUST088683,Delayed Refund,2025-01-16,8
TICKET008812,CUST012215,Incorrect Charges,2024-08-25,4
TICKET008813,CUST075653,Poor Customer Service,2024-09-03,1
TICKET008814,CUST074581,KYC Verification Delay,2024-10-11,4
TICKET008815,CUST080236,Incorrect Charges,2025-01-09,3
TICKET008816,CUST091190,KYC Verification Delay,2025-04-12,3
TICKET008817,CUST071299,ATM Withdrawal Failed,2024-06-20,3
TICKET008818,CUST036282,KYC Verification Delay,2025-02-18,7
TICKET008819,CUST084573,Delayed Refund,2024-11-20,2
TICKET008820,CUST035449,Incorrect Charges,2024-07-07,0
TICKET008821,CUST075158,Incorrect Charges,2024-11-01,9
TICKET008822,CUST011940,Poor Customer Service,2024-07-04,0
TICKET008823,CUST023586,Mobile App Issues,2024-05-20,7
TICKET008824,CUST060095,Poor Customer Service,2024-10-23,6
TICKET008825,CUST098672,Incorrect Charges,2025-02-07,5
TICKET008826,CUST061564,Incorrect Charges,2024-10-05,1
TICKET008827,CUST097441,Loan Application Rejected,2024-11-28,9
TICKET008828,CUST099590,Mobile App Issues,2025-01-12,1
TICKET008829,CUST097033,KYC Verification Delay,2025-03-14,6
TICKET008830,CUST049124,Loan Application Rejected,2024-12-01,6
TICKET008831,CUST056259,Mobile App Issues,2024-05-13,0
TICKET008832,CUST095493,Card Not Working,2024-08-10,4
TICKET008833,CUST058582,Mobile App Issues,2025-04-10,9
TICKET008834,CUST041781,Poor Customer Service,2025-01-31,1
TICKET008835,CUST013914,Loan Application Rejected,2024-06-05,6
TICKET008836,CUST068532,Mobile App Issues,2024-10-08,5
TICKET008837,CUST023146,Incorrect Charges,2025-04-03,3
TICKET008838,CUST031946,ATM Withdrawal Failed,2025-03-27,5
TICKET008839,CUST052587,Delayed Refund,2025-04-05,9
TICKET008840,CUST009406,Loan Application Rejected,2024-06-30,6
TICKET008841,CUST051489,Incorrect Charges,2024-06-30,5
TICKET008842,CUST068441,Account Locked,2024-12-07,2
TICKET008843,CUST031444,Mobile App Issues,2025-04-15,10
TICKET008844,CUST054678,Account Locked,2025-01-08,5
TICKET008845,CUST031731,Incorrect Charges,2025-04-27,5
TICKET008846,CUST044595,ATM Withdrawal Failed,2025-02-22,2
TICKET008847,CUST013116,Loan Application Rejected,2025-04-20,6
TICKET008848,CUST017942,KYC Verification Delay,2024-08-18,1
TICKET008849,CUST061460,Account Locked,2025-02-18,8
TICKET008850,CUST071247,Card Not Working,2024-06-12,2
TICKET008851,CUST068733,Incorrect Charges,2025-03-03,5
TICKET008852,CUST026370,Mobile App Issues,2025-03-08,7
TICKET008853,CUST034817,Loan Application Rejected,2024-08-25,6
TICKET008854,CUST069944,Unauthorized Transaction,2024-05-20,9
TICKET008855,CUST023714,Mobile App Issues,2024-07-14,6
TICKET008856,CUST095538,Delayed Refund,2024-12-21,6
TICKET008857,CUST028980,Loan Application Rejected,2024-07-08,6
TICKET008858,CUST011383,Mobile App Issues,2025-02-20,5
TICKET008859,CUST001567,Account Locked,2025-02-13,2
TICKET008860,CUST052514,Incorrect Charges,2024-10-30,1
TICKET008861,CUST085949,KYC Verification Delay,2025-02-13,5
TICKET008862,CUST068164,Mobile App Issues,2024-09-03,1
TICKET008863,CUST075844,KYC Verification Delay,2024-09-13,4
TICKET008864,CUST047806,KYC Verification Delay,2024-10-27,7
TICKET008865,CUST015654,Poor Customer Service,2025-03-19,8
TICKET008866,CUST046483,Unauthorized Transaction,2024-09-21,6
TICKET008867,CUST025979,ATM Withdrawal Failed,2025-02-20,6
TICKET008868,CUST097980,Loan Application Rejected,2024-05-23,4
TICKET008869,CUST091755,Loan Application Rejected,2025-01-01,4
TICKET008870,CUST015689,Mobile App Issues,2024-09-01,2
TICKET008871,CUST010078,Poor Customer Service,2024-09-28,10
TICKET008872,CUST075423,Unauthorized Transaction,2024-09-30,4
TICKET008873,CUST078878,Account Locked,2024-10-02,9
TICKET008874,CUST068194,ATM Withdrawal Failed,2025-01-10,8
TICKET008875,CUST029644,Delayed Refund,2024-06-24,0
TICKET008876,CUST051328,Poor Customer Service,2024-05-11,3
TICKET008877,CUST028856,Delayed Refund,2025-03-19,5
TICKET008878,CUST005123,Incorrect Charges,2024-12-31,1
TICKET008879,CUST030423,Account Locked,2025-01-10,5
TICKET008880,CUST086007,Card Not Working,2025-02-17,10
TICKET008881,CUST058044,Card Not Working,2024-08-13,4
TICKET008882,CUST092963,KYC Verification Delay,2025-03-04,5
TICKET008883,CUST020750,Unauthorized Transaction,2024-12-24,9
TICKET008884,CUST005490,KYC Verification Delay,2024-11-15,5
TICKET008885,CUST025307,Incorrect Charges,2025-01-05,5
TICKET008886,CUST048784,Account Locked,2025-02-13,5
TICKET008887,CUST048220,Poor Customer Service,2024-06-26,8
TICKET008888,CUST062192,Poor Customer Service,2025-04-23,1
TICKET008889,CUST012402,KYC Verification Delay,2024-05-24,3
TICKET008890,CUST092819,Delayed Refund,2024-07-02,1
TICKET008891,CUST024827,Incorrect Charges,2025-01-26,10
TICKET008892,CUST071153,Unauthorized Transaction,2025-02-16,9
TICKET008893,CUST050650,Loan Application Rejected,2024-10-05,0
TICKET008894,CUST042279,Card Not Working,2025-05-02,9
TICKET008895,CUST005701,Account Locked,2024-12-24,1
TICKET008896,CUST014404,Incorrect Charges,2024-11-24,6
TICKET008897,CUST062981,KYC Verification Delay,2024-07-10,7
TICKET008898,CUST008446,Mobile App Issues,2024-12-23,8
TICKET008899,CUST074379,KYC Verification Delay,2024-12-20,4
TICKET008900,CUST033425,Incorrect Charges,2025-02-09,3
TICKET008901,CUST033375,Unauthorized Transaction,2025-03-06,8
TICKET008902,CUST034238,Delayed Refund,2024-11-03,8
TICKET008903,CUST017150,Unauthorized Transaction,2024-12-24,9
TICKET008904,CUST001267,ATM Withdrawal Failed,2025-01-29,5
TICKET008905,CUST005274,Mobile App Issues,2024-10-26,4
TICKET008906,CUST003116,Mobile App Issues,2024-12-17,6
TICKET008907,CUST029136,Unauthorized Transaction,2024-07-29,7
TICKET008908,CUST023988,Mobile App Issues,2025-05-04,3
TICKET008909,CUST087679,Card Not Working,2024-06-14,0
TICKET008910,CUST062010,Mobile App Issues,2024-10-30,7
TICKET008911,CUST025068,Mobile App Issues,2025-04-07,7
TICKET008912,CUST017674,Card Not Working,2024-06-14,1
TICKET008913,CUST065404,Unauthorized Transaction,2024-06-21,3
TICKET008914,CUST017852,Poor Customer Service,2024-12-08,7
TICKET008915,CUST024777,Loan Application Rejected,2024-08-03,7
TICKET008916,CUST027439,Loan Application Rejected,2025-01-11,10
TICKET008917,CUST049257,Loan Application Rejected,2024-06-03,6
TICKET008918,CUST056930,KYC Verification Delay,2024-09-20,5
TICKET008919,CUST074797,KYC Verification Delay,2024-09-02,1
TICKET008920,CUST000834,Loan Application Rejected,2024-07-13,0
TICKET008921,CUST020407,Delayed Refund,2024-09-29,8
TICKET008922,CUST057400,Account Locked,2024-12-26,3
TICKET008923,CUST083607,Card Not Working,2024-08-07,2
TICKET008924,CUST044993,Loan Application Rejected,2024-07-25,5
TICKET008925,CUST037288,Loan Application Rejected,2024-06-20,3
TICKET008926,CUST007436,Incorrect Charges,2024-09-17,0
TICKET008927,CUST047623,Mobile App Issues,2024-11-29,3
TICKET008928,CUST041875,Loan Application Rejected,2024-05-23,3
TICKET008929,CUST090105,Delayed Refund,2024-06-14,2
TICKET008930,CUST030138,Incorrect Charges,2024-08-02,7
TICKET008931,CUST096672,Delayed Refund,2024-12-05,5
TICKET008932,CUST092977,KYC Verification Delay,2025-01-05,6
TICKET008933,CUST061773,Mobile App Issues,2024-05-19,10
TICKET008934,CUST055652,ATM Withdrawal Failed,2024-09-11,5
TICKET008935,CUST007844,Unauthorized Transaction,2024-08-08,8
TICKET008936,CUST084216,Incorrect Charges,2025-04-27,10
TICKET008937,CUST030867,Mobile App Issues,2024-05-31,8
TICKET008938,CUST094996,Incorrect Charges,2024-05-20,5
TICKET008939,CUST008821,Card Not Working,2024-09-19,9
TICKET008940,CUST098734,Account Locked,2024-06-22,9
TICKET008941,CUST046338,Unauthorized Transaction,2025-01-01,2
TICKET008942,CUST031202,Incorrect Charges,2024-06-11,10
TICKET008943,CUST043189,Mobile App Issues,2024-09-25,10
TICKET008944,CUST006628,Unauthorized Transaction,2024-06-19,3
TICKET008945,CUST045803,Account Locked,2024-07-16,3
TICKET008946,CUST009208,Card Not Working,2024-08-10,5
TICKET008947,CUST073934,Incorrect Charges,2024-11-19,2
TICKET008948,CUST049753,Unauthorized Transaction,2024-08-11,8
TICKET008949,CUST025482,Poor Customer Service,2024-05-23,1
TICKET008950,CUST036314,Card Not Working,2024-07-19,2
TICKET008951,CUST062667,ATM Withdrawal Failed,2024-10-29,4
TICKET008952,CUST033584,KYC Verification Delay,2024-08-24,6
TICKET008953,CUST038734,Unauthorized Transaction,2024-05-16,3
TICKET008954,CUST032767,KYC Verification Delay,2024-08-12,6
TICKET008955,CUST002064,Unauthorized Transaction,2024-09-20,5
TICKET008956,CUST006747,KYC Verification Delay,2025-05-02,8
TICKET008957,CUST084529,Mobile App Issues,2024-07-26,3
TICKET008958,CUST080982,Delayed Refund,2025-02-07,0
TICKET008959,CUST093493,Loan Application Rejected,2024-06-15,10
TICKET008960,CUST054097,Account Locked,2025-04-10,10
TICKET008961,CUST078010,KYC Verification Delay,2024-11-19,4
TICKET008962,CUST061604,Incorrect Charges,2024-06-21,6
TICKET008963,CUST050424,Card Not Working,2025-04-26,5
TICKET008964,CUST087097,Account Locked,2025-01-31,4
TICKET008965,CUST011771,Delayed Refund,2024-05-16,1
TICKET008966,CUST025007,Unauthorized Transaction,2024-08-04,3
TICKET008967,CUST000636,Poor Customer Service,2024-07-26,7
TICKET008968,CUST035331,Poor Customer Service,2024-08-12,3
TICKET008969,CUST054350,Card Not Working,2024-12-16,1
TICKET008970,CUST072201,Unauthorized Transaction,2025-02-08,5
TICKET008971,CUST022925,ATM Withdrawal Failed,2024-07-11,6
TICKET008972,CUST070979,Delayed Refund,2025-03-04,5
TICKET008973,CUST060800,Unauthorized Transaction,2024-06-19,4
TICKET008974,CUST025134,Poor Customer Service,2024-11-23,2
TICKET008975,CUST091633,ATM Withdrawal Failed,2024-10-19,2
TICKET008976,CUST046301,Incorrect Charges,2024-12-23,0
TICKET008977,CUST083133,Card Not Working,2025-05-07,7
TICKET008978,CUST036257,Delayed Refund,2024-10-10,4
TICKET008979,CUST098090,Account Locked,2024-10-05,0
TICKET008980,CUST075843,Card Not Working,2024-06-19,8
TICKET008981,CUST016841,Poor Customer Service,2024-06-12,3
TICKET008982,CUST043739,KYC Verification Delay,2024-10-14,4
TICKET008983,CUST096074,Mobile App Issues,2024-12-05,6
TICKET008984,CUST051945,KYC Verification Delay,2025-04-15,9
TICKET008985,CUST027254,Delayed Refund,2025-02-05,5
TICKET008986,CUST032939,Card Not Working,2025-01-27,7
TICKET008987,CUST092979,Loan Application Rejected,2024-07-07,3
TICKET008988,CUST021419,Unauthorized Transaction,2024-11-27,1
TICKET008989,CUST050014,Delayed Refund,2024-06-11,7
TICKET008990,CUST093032,Mobile App Issues,2024-09-23,3
TICKET008991,CUST016691,Unauthorized Transaction,2024-07-26,7
TICKET008992,CUST001921,Account Locked,2024-07-02,6
TICKET008993,CUST077048,ATM Withdrawal Failed,2024-10-25,3
TICKET008994,CUST048268,KYC Verification Delay,2024-07-06,7
TICKET008995,CUST044117,Delayed Refund,2025-02-09,0
TICKET008996,CUST021361,Card Not Working,2025-02-18,3
TICKET008997,CUST035732,KYC Verification Delay,2024-10-08,3
TICKET008998,CUST083184,Account Locked,2025-02-14,0
TICKET008999,CUST079971,Incorrect Charges,2024-05-27,10
TICKET009000,CUST022874,Loan Application Rejected,2024-07-07,3
TICKET009001,CUST050550,Poor Customer Service,2024-10-06,7
TICKET009002,CUST092004,KYC Verification Delay,2024-12-02,3
TICKET009003,CUST095724,Card Not Working,2024-06-23,7
TICKET009004,CUST017636,Poor Customer Service,2025-01-28,10
TICKET009005,CUST041783,Account Locked,2025-02-13,1
TICKET009006,CUST027403,Mobile App Issues,2024-10-14,4
TICKET009007,CUST017610,Account Locked,2024-10-16,6
TICKET009008,CUST085309,Unauthorized Transaction,2024-12-24,4
TICKET009009,CUST047044,Card Not Working,2025-01-23,9
TICKET009010,CUST042304,Incorrect Charges,2024-07-08,2
TICKET009011,CUST022011,Poor Customer Service,2024-08-15,9
TICKET009012,CUST016865,Mobile App Issues,2024-07-04,3
TICKET009013,CUST052284,Poor Customer Service,2024-05-26,5
TICKET009014,CUST072171,Card Not Working,2024-07-10,9
TICKET009015,CUST058859,Incorrect Charges,2025-03-05,0
TICKET009016,CUST031409,ATM Withdrawal Failed,2025-04-18,4
TICKET009017,CUST041392,Loan Application Rejected,2024-05-12,7
TICKET009018,CUST029553,KYC Verification Delay,2024-07-07,1
TICKET009019,CUST083499,ATM Withdrawal Failed,2025-01-28,3
TICKET009020,CUST004342,Loan Application Rejected,2025-01-24,3
TICKET009021,CUST020818,Mobile App Issues,2024-06-13,7
TICKET009022,CUST057846,Delayed Refund,2024-05-19,6
TICKET009023,CUST091747,Card Not Working,2025-02-01,0
TICKET009024,CUST099773,KYC Verification Delay,2024-05-10,10
TICKET009025,CUST085194,Incorrect Charges,2024-08-27,6
TICKET009026,CUST055612,Card Not Working,2025-01-22,1
TICKET009027,CUST055831,Account Locked,2024-10-05,0
TICKET009028,CUST012973,Loan Application Rejected,2024-06-19,10
TICKET009029,CUST065450,Mobile App Issues,2024-07-02,10
TICKET009030,CUST090504,Poor Customer Service,2025-01-22,8
